voxel/serie,z,y,x
129728,47,34,16
129729,47,34,17
129730,47,34,18
129740,47,34,28
129741,47,34,29
129742,47,34,30
129743,47,34,31
129744,47,34,32
129745,47,34,33
129746,47,34,34
129767,47,35,11
129768,47,35,12
129769,47,35,13
129770,47,35,14
129771,47,35,15
129772,47,35,16
129773,47,35,17
129774,47,35,18
129775,47,35,19
129778,47,35,22
129779,47,35,23
129780,47,35,24
129781,47,35,25
129782,47,35,26
129783,47,35,27
129784,47,35,28
129785,47,35,29
129786,47,35,30
129787,47,35,31
129788,47,35,32
129789,47,35,33
129790,47,35,34
129813,47,36,13
129814,47,36,14
129815,47,36,15
129816,47,36,16
129817,47,36,17
129818,47,36,18
129819,47,36,19
129820,47,36,20
129822,47,36,22
129823,47,36,23
129824,47,36,24
129825,47,36,25
129826,47,36,26
129827,47,36,27
129828,47,36,28
129829,47,36,29
129830,47,36,30
129831,47,36,31
129832,47,36,32
129860,47,37,16
129861,47,37,17
129862,47,37,18
129863,47,37,19
129864,47,37,20
129866,47,37,22
129867,47,37,23
129868,47,37,24
129869,47,37,25
129870,47,37,26
129871,47,37,27
129872,47,37,28
129873,47,37,29
129906,47,38,18
129907,47,38,19
129908,47,38,20
129913,47,38,25
129914,47,38,26
129915,47,38,27
129916,47,38,28
129920,47,38,32
129921,47,38,33
129922,47,38,34
129964,47,39,32
129965,47,39,33
129966,47,39,34
130008,47,40,32
130009,47,40,33
130010,47,40,34
130052,47,41,32
130053,47,41,33
130054,47,41,34
130075,47,42,11
130076,47,42,12
130077,47,42,13
130096,47,42,32
130097,47,42,33
130098,47,42,34
130119,47,43,11
130120,47,43,12
130121,47,43,13
130163,47,44,11
130164,47,44,12
130165,47,44,13
132384,48,32,32
132385,48,32,33
132386,48,32,34
132428,48,33,32
132429,48,33,33
132430,48,33,34
132453,48,34,13
132454,48,34,14
132455,48,34,15
132456,48,34,16
132457,48,34,17
132458,48,34,18
132466,48,34,26
132467,48,34,27
132468,48,34,28
132469,48,34,29
132470,48,34,30
132471,48,34,31
132472,48,34,32
132473,48,34,33
132474,48,34,34
132497,48,35,13
132498,48,35,14
132499,48,35,15
132500,48,35,16
132501,48,35,17
132502,48,35,18
132506,48,35,22
132507,48,35,23
132508,48,35,24
132509,48,35,25
132510,48,35,26
132511,48,35,27
132512,48,35,28
132513,48,35,29
132514,48,35,30
132515,48,35,31
132516,48,35,32
132517,48,35,33
132518,48,35,34
132541,48,36,13
132542,48,36,14
132543,48,36,15
132544,48,36,16
132545,48,36,17
132546,48,36,18
132547,48,36,19
132548,48,36,20
132550,48,36,22
132551,48,36,23
132552,48,36,24
132553,48,36,25
132554,48,36,26
132555,48,36,27
132556,48,36,28
132557,48,36,29
132558,48,36,30
132559,48,36,31
132588,48,37,16
132589,48,37,17
132590,48,37,18
132591,48,37,19
132592,48,37,20
132594,48,37,22
132595,48,37,23
132596,48,37,24
132597,48,37,25
132598,48,37,26
132599,48,37,27
132600,48,37,28
132601,48,37,29
132634,48,38,18
132635,48,38,19
132636,48,38,20
135181,49,34,13
135182,49,34,14
135183,49,34,15
135184,49,34,16
135185,49,34,17
135186,49,34,18
135194,49,34,26
135195,49,34,27
135196,49,34,28
135197,49,34,29
135198,49,34,30
135199,49,34,31
135225,49,35,13
135226,49,35,14
135227,49,35,15
135228,49,35,16
135229,49,35,17
135230,49,35,18
135234,49,35,22
135235,49,35,23
135236,49,35,24
135237,49,35,25
135238,49,35,26
135239,49,35,27
135240,49,35,28
135241,49,35,29
135242,49,35,30
135243,49,35,31
135269,49,36,13
135270,49,36,14
135271,49,36,15
135272,49,36,16
135273,49,36,17
135274,49,36,18
135278,49,36,22
135279,49,36,23
135280,49,36,24
135281,49,36,25
135282,49,36,26
135283,49,36,27
135284,49,36,28
135285,49,36,29
135286,49,36,30
135287,49,36,31
135322,49,37,22
135323,49,37,23
135324,49,37,24
135325,49,37,25
135326,49,37,26
135327,49,37,27
135328,49,37,28
135329,49,37,29
137910,50,34,14
137911,50,34,15
137912,50,34,16
137922,50,34,26
137923,50,34,27
137924,50,34,28
137925,50,34,29
137954,50,35,14
137955,50,35,15
137956,50,35,16
137966,50,35,26
137967,50,35,27
137968,50,35,28
137969,50,35,29
137998,50,36,14
137999,50,36,15
138000,50,36,16
138010,50,36,26
138011,50,36,27
138012,50,36,28
138013,50,36,29
138054,50,37,26
138055,50,37,27
138056,50,37,28
