voxel/serie,z,y,x
86750,31,49,26
86751,31,49,27
86752,31,49,28
86753,31,49,29
86754,31,49,30
86755,31,49,31
86756,31,49,32
86757,31,49,33
86779,31,50,11
86780,31,50,12
86781,31,50,13
86782,31,50,14
86783,31,50,15
86784,31,50,16
86785,31,50,17
86786,31,50,18
86787,31,50,19
86788,31,50,20
86789,31,50,21
86793,31,50,25
86794,31,50,26
86795,31,50,27
86796,31,50,28
86797,31,50,29
86798,31,50,30
86799,31,50,31
86800,31,50,32
86801,31,50,33
86802,31,50,34
86826,31,51,14
86827,31,51,15
86828,31,51,16
86829,31,51,17
86830,31,51,18
86831,31,51,19
86832,31,51,20
86833,31,51,21
86836,31,51,24
86837,31,51,25
86838,31,51,26
86839,31,51,27
86840,31,51,28
86841,31,51,29
86842,31,51,30
86843,31,51,31
86844,31,51,32
86845,31,51,33
86846,31,51,34
86870,31,52,14
86871,31,52,15
86872,31,52,16
86873,31,52,17
86874,31,52,18
86875,31,52,19
86876,31,52,20
86877,31,52,21
86880,31,52,24
86881,31,52,25
86882,31,52,26
86883,31,52,27
86884,31,52,28
86888,31,52,32
86889,31,52,33
86890,31,52,34
86914,31,53,14
86915,31,53,15
86916,31,53,16
86917,31,53,17
86918,31,53,18
86919,31,53,19
86920,31,53,20
86921,31,53,21
86924,31,53,24
86925,31,53,25
86926,31,53,26
86927,31,53,27
86928,31,53,28
86968,31,54,24
86969,31,54,25
86970,31,54,26
86971,31,54,27
86972,31,54,28
87013,31,55,25
87014,31,55,26
87015,31,55,27
88804,32,34,12
88805,32,34,13
88806,32,34,14
88807,32,34,15
88846,32,35,10
88847,32,35,11
88848,32,35,12
88849,32,35,13
88850,32,35,14
88851,32,35,15
88866,32,35,30
88867,32,35,31
88868,32,35,32
88869,32,35,33
88870,32,35,34
88871,32,35,35
88890,32,36,10
88891,32,36,11
88892,32,36,12
88893,32,36,13
88894,32,36,14
88895,32,36,15
88910,32,36,30
88911,32,36,31
88912,32,36,32
88913,32,36,33
88914,32,36,34
88915,32,36,35
88934,32,37,10
88935,32,37,11
88936,32,37,12
88937,32,37,13
88938,32,37,14
88939,32,37,15
88954,32,37,30
88955,32,37,31
88956,32,37,32
88957,32,37,33
88958,32,37,34
88959,32,37,35
88979,32,38,11
88980,32,38,12
88981,32,38,13
88982,32,38,14
88983,32,38,15
88987,32,38,19
88988,32,38,20
88989,32,38,21
88992,32,38,24
88993,32,38,25
88994,32,38,26
88998,32,38,30
88999,32,38,31
89000,32,38,32
89001,32,38,33
89025,32,39,13
89026,32,39,14
89027,32,39,15
89029,32,39,17
89030,32,39,18
89031,32,39,19
89032,32,39,20
89033,32,39,21
89034,32,39,22
89035,32,39,23
89036,32,39,24
89037,32,39,25
89038,32,39,26
89039,32,39,27
89040,32,39,28
89042,32,39,30
89043,32,39,31
89044,32,39,32
89072,32,40,16
89073,32,40,17
89074,32,40,18
89075,32,40,19
89076,32,40,20
89077,32,40,21
89078,32,40,22
89079,32,40,23
89080,32,40,24
89081,32,40,25
89082,32,40,26
89083,32,40,27
89084,32,40,28
89085,32,40,29
89092,32,40,36
89093,32,40,37
89094,32,40,38
89116,32,41,16
89117,32,41,17
89118,32,41,18
89119,32,41,19
89120,32,41,20
89121,32,41,21
89122,32,41,22
89123,32,41,23
89124,32,41,24
89125,32,41,25
89126,32,41,26
89127,32,41,27
89128,32,41,28
89129,32,41,29
89136,32,41,36
89137,32,41,37
89138,32,41,38
89160,32,42,16
89161,32,42,17
89162,32,42,18
89163,32,42,19
89164,32,42,20
89165,32,42,21
89168,32,42,24
89169,32,42,25
89170,32,42,26
89171,32,42,27
89172,32,42,28
89173,32,42,29
89180,32,42,36
89181,32,42,37
89182,32,42,38
89198,32,43,10
89199,32,43,11
89200,32,43,12
89203,32,43,15
89204,32,43,16
89205,32,43,17
89206,32,43,18
89207,32,43,19
89208,32,43,20
89209,32,43,21
89212,32,43,24
89213,32,43,25
89214,32,43,26
89215,32,43,27
89216,32,43,28
89217,32,43,29
89218,32,43,30
89221,32,43,33
89222,32,43,34
89223,32,43,35
89241,32,44,9
89242,32,44,10
89243,32,44,11
89244,32,44,12
89245,32,44,13
89246,32,44,14
89247,32,44,15
89248,32,44,16
89249,32,44,17
89250,32,44,18
89251,32,44,19
89252,32,44,20
89257,32,44,25
89258,32,44,26
89259,32,44,27
89260,32,44,28
89261,32,44,29
89262,32,44,30
89264,32,44,32
89265,32,44,33
89266,32,44,34
89267,32,44,35
89268,32,44,36
89269,32,44,37
89285,32,45,9
89286,32,45,10
89287,32,45,11
89288,32,45,12
89289,32,45,13
89290,32,45,14
89291,32,45,15
89292,32,45,16
89293,32,45,17
89294,32,45,18
89295,32,45,19
89302,32,45,26
89303,32,45,27
89304,32,45,28
89305,32,45,29
89306,32,45,30
89307,32,45,31
89308,32,45,32
89309,32,45,33
89310,32,45,34
89311,32,45,35
89312,32,45,36
89313,32,45,37
89329,32,46,9
89330,32,46,10
89331,32,46,11
89332,32,46,12
89333,32,46,13
89334,32,46,14
89335,32,46,15
89336,32,46,16
89337,32,46,17
89338,32,46,18
89339,32,46,19
89340,32,46,20
89341,32,46,21
89346,32,46,26
89347,32,46,27
89348,32,46,28
89349,32,46,29
89350,32,46,30
89351,32,46,31
89352,32,46,32
89353,32,46,33
89354,32,46,34
89355,32,46,35
89356,32,46,36
89357,32,46,37
89373,32,47,9
89374,32,47,10
89375,32,47,11
89376,32,47,12
89377,32,47,13
89378,32,47,14
89379,32,47,15
89380,32,47,16
89381,32,47,17
89382,32,47,18
89383,32,47,19
89384,32,47,20
89385,32,47,21
89388,32,47,24
89389,32,47,25
89390,32,47,26
89391,32,47,27
89392,32,47,28
89393,32,47,29
89394,32,47,30
89395,32,47,31
89396,32,47,32
89397,32,47,33
89398,32,47,34
89399,32,47,35
89400,32,47,36
89401,32,47,37
89419,32,48,11
89420,32,48,12
89421,32,48,13
89422,32,48,14
89423,32,48,15
89424,32,48,16
89425,32,48,17
89426,32,48,18
89427,32,48,19
89428,32,48,20
89429,32,48,21
89432,32,48,24
89433,32,48,25
89434,32,48,26
89435,32,48,27
89436,32,48,28
89437,32,48,29
89438,32,48,30
89439,32,48,31
89440,32,48,32
89441,32,48,33
89442,32,48,34
89443,32,48,35
89444,32,48,36
89463,32,49,11
89464,32,49,12
89465,32,49,13
89466,32,49,14
89467,32,49,15
89468,32,49,16
89469,32,49,17
89470,32,49,18
89471,32,49,19
89472,32,49,20
89473,32,49,21
89476,32,49,24
89477,32,49,25
89478,32,49,26
89479,32,49,27
89480,32,49,28
89481,32,49,29
89482,32,49,30
89483,32,49,31
89484,32,49,32
89485,32,49,33
89507,32,50,11
89508,32,50,12
89509,32,50,13
89510,32,50,14
89511,32,50,15
89512,32,50,16
89513,32,50,17
89514,32,50,18
89515,32,50,19
89516,32,50,20
89520,32,50,24
89521,32,50,25
89522,32,50,26
89523,32,50,27
89524,32,50,28
89525,32,50,29
89526,32,50,30
89527,32,50,31
89528,32,50,32
89529,32,50,33
89554,32,51,14
89555,32,51,15
89556,32,51,16
89557,32,51,17
89558,32,51,18
89559,32,51,19
89560,32,51,20
89561,32,51,21
89564,32,51,24
89565,32,51,25
89566,32,51,26
89567,32,51,27
89568,32,51,28
89569,32,51,29
89570,32,51,30
89571,32,51,31
89572,32,51,32
89573,32,51,33
89601,32,52,17
89602,32,52,18
89603,32,52,19
89604,32,52,20
89605,32,52,21
89608,32,52,24
89609,32,52,25
89610,32,52,26
89611,32,52,27
89612,32,52,28
89614,32,52,30
89615,32,52,31
89616,32,52,32
89645,32,53,17
89646,32,53,18
89647,32,53,19
89648,32,53,20
89649,32,53,21
89652,32,53,24
89653,32,53,25
89654,32,53,26
89655,32,53,27
89656,32,53,28
89696,32,54,24
89697,32,54,25
89698,32,54,26
89699,32,54,27
89700,32,54,28
89741,32,55,25
89742,32,55,26
89743,32,55,27
91542,33,34,22
91543,33,34,23
91544,33,34,24
91545,33,34,25
91574,33,35,10
91575,33,35,11
91576,33,35,12
91577,33,35,13
91578,33,35,14
91579,33,35,15
91584,33,35,20
91585,33,35,21
91586,33,35,22
91587,33,35,23
91588,33,35,24
91589,33,35,25
91590,33,35,26
91596,33,35,32
91597,33,35,33
91598,33,35,34
91599,33,35,35
91618,33,36,10
91619,33,36,11
91620,33,36,12
91621,33,36,13
91622,33,36,14
91623,33,36,15
91628,33,36,20
91629,33,36,21
91630,33,36,22
91631,33,36,23
91632,33,36,24
91633,33,36,25
91634,33,36,26
91638,33,36,30
91639,33,36,31
91640,33,36,32
91641,33,36,33
91642,33,36,34
91643,33,36,35
91662,33,37,10
91663,33,37,11
91664,33,37,12
91665,33,37,13
91666,33,37,14
91667,33,37,15
91671,33,37,19
91672,33,37,20
91673,33,37,21
91674,33,37,22
91675,33,37,23
91676,33,37,24
91677,33,37,25
91678,33,37,26
91682,33,37,30
91683,33,37,31
91684,33,37,32
91685,33,37,33
91686,33,37,34
91687,33,37,35
91706,33,38,10
91707,33,38,11
91708,33,38,12
91709,33,38,13
91710,33,38,14
91711,33,38,15
91714,33,38,18
91715,33,38,19
91716,33,38,20
91717,33,38,21
91718,33,38,22
91719,33,38,23
91720,33,38,24
91721,33,38,25
91722,33,38,26
91723,33,38,27
91726,33,38,30
91727,33,38,31
91728,33,38,32
91729,33,38,33
91730,33,38,34
91751,33,39,11
91752,33,39,12
91753,33,39,13
91754,33,39,14
91755,33,39,15
91756,33,39,16
91757,33,39,17
91758,33,39,18
91759,33,39,19
91760,33,39,20
91761,33,39,21
91762,33,39,22
91763,33,39,23
91764,33,39,24
91765,33,39,25
91766,33,39,26
91767,33,39,27
91768,33,39,28
91769,33,39,29
91770,33,39,30
91771,33,39,31
91772,33,39,32
91773,33,39,33
91800,33,40,16
91801,33,40,17
91802,33,40,18
91803,33,40,19
91804,33,40,20
91805,33,40,21
91806,33,40,22
91807,33,40,23
91808,33,40,24
91809,33,40,25
91810,33,40,26
91811,33,40,27
91812,33,40,28
91813,33,40,29
91820,33,40,36
91821,33,40,37
91822,33,40,38
91844,33,41,16
91845,33,41,17
91846,33,41,18
91847,33,41,19
91848,33,41,20
91849,33,41,21
91850,33,41,22
91851,33,41,23
91852,33,41,24
91853,33,41,25
91854,33,41,26
91855,33,41,27
91856,33,41,28
91857,33,41,29
91864,33,41,36
91865,33,41,37
91866,33,41,38
91888,33,42,16
91889,33,42,17
91890,33,42,18
91891,33,42,19
91892,33,42,20
91893,33,42,21
91896,33,42,24
91897,33,42,25
91898,33,42,26
91899,33,42,27
91900,33,42,28
91901,33,42,29
91902,33,42,30
91908,33,42,36
91909,33,42,37
91910,33,42,38
91931,33,43,15
91932,33,43,16
91933,33,43,17
91934,33,43,18
91935,33,43,19
91936,33,43,20
91941,33,43,25
91942,33,43,26
91943,33,43,27
91944,33,43,28
91945,33,43,29
91946,33,43,30
91969,33,44,9
91970,33,44,10
91971,33,44,11
91972,33,44,12
91973,33,44,13
91975,33,44,15
91976,33,44,16
91977,33,44,17
91978,33,44,18
91979,33,44,19
91980,33,44,20
91986,33,44,26
91987,33,44,27
91988,33,44,28
91989,33,44,29
91990,33,44,30
91993,33,44,33
91994,33,44,34
91995,33,44,35
92013,33,45,9
92014,33,45,10
92015,33,45,11
92016,33,45,12
92017,33,45,13
92018,33,45,14
92019,33,45,15
92020,33,45,16
92021,33,45,17
92022,33,45,18
92023,33,45,19
92030,33,45,26
92031,33,45,27
92032,33,45,28
92033,33,45,29
92034,33,45,30
92035,33,45,31
92036,33,45,32
92037,33,45,33
92038,33,45,34
92039,33,45,35
92057,33,46,9
92058,33,46,10
92059,33,46,11
92060,33,46,12
92061,33,46,13
92062,33,46,14
92063,33,46,15
92064,33,46,16
92065,33,46,17
92066,33,46,18
92067,33,46,19
92068,33,46,20
92069,33,46,21
92074,33,46,26
92075,33,46,27
92076,33,46,28
92077,33,46,29
92078,33,46,30
92079,33,46,31
92080,33,46,32
92081,33,46,33
92082,33,46,34
92083,33,46,35
92084,33,46,36
92101,33,47,9
92102,33,47,10
92103,33,47,11
92104,33,47,12
92105,33,47,13
92106,33,47,14
92107,33,47,15
92108,33,47,16
92109,33,47,17
92110,33,47,18
92111,33,47,19
92112,33,47,20
92113,33,47,21
92115,33,47,23
92116,33,47,24
92117,33,47,25
92118,33,47,26
92119,33,47,27
92120,33,47,28
92121,33,47,29
92122,33,47,30
92123,33,47,31
92124,33,47,32
92125,33,47,33
92126,33,47,34
92127,33,47,35
92128,33,47,36
92147,33,48,11
92148,33,48,12
92149,33,48,13
92150,33,48,14
92151,33,48,15
92152,33,48,16
92153,33,48,17
92154,33,48,18
92155,33,48,19
92156,33,48,20
92157,33,48,21
92159,33,48,23
92160,33,48,24
92161,33,48,25
92162,33,48,26
92163,33,48,27
92164,33,48,28
92165,33,48,29
92166,33,48,30
92167,33,48,31
92168,33,48,32
92169,33,48,33
92170,33,48,34
92171,33,48,35
92172,33,48,36
92191,33,49,11
92192,33,49,12
92193,33,49,13
92194,33,49,14
92195,33,49,15
92196,33,49,16
92197,33,49,17
92198,33,49,18
92199,33,49,19
92200,33,49,20
92201,33,49,21
92203,33,49,23
92204,33,49,24
92205,33,49,25
92206,33,49,26
92207,33,49,27
92208,33,49,28
92209,33,49,29
92210,33,49,30
92211,33,49,31
92212,33,49,32
92213,33,49,33
92235,33,50,11
92236,33,50,12
92237,33,50,13
92238,33,50,14
92239,33,50,15
92240,33,50,16
92241,33,50,17
92242,33,50,18
92243,33,50,19
92244,33,50,20
92248,33,50,24
92249,33,50,25
92250,33,50,26
92251,33,50,27
92252,33,50,28
92253,33,50,29
92254,33,50,30
92255,33,50,31
92256,33,50,32
92257,33,50,33
92285,33,51,17
92286,33,51,18
92287,33,51,19
92288,33,51,20
92289,33,51,21
92293,33,51,25
92294,33,51,26
92295,33,51,27
92296,33,51,28
92297,33,51,29
92298,33,51,30
92299,33,51,31
92300,33,51,32
92301,33,51,33
92329,33,52,17
92330,33,52,18
92331,33,52,19
92332,33,52,20
92333,33,52,21
92336,33,52,24
92337,33,52,25
92338,33,52,26
92339,33,52,27
92340,33,52,28
92342,33,52,30
92343,33,52,31
92344,33,52,32
92373,33,53,17
92374,33,53,18
92375,33,53,19
92376,33,53,20
92377,33,53,21
92380,33,53,24
92381,33,53,25
92382,33,53,26
92383,33,53,27
92384,33,53,28
92424,33,54,24
92425,33,54,25
92426,33,54,26
92427,33,54,27
92428,33,54,28
94227,34,33,23
94228,34,33,24
94229,34,33,25
94230,34,33,26
94270,34,34,22
94271,34,34,23
94272,34,34,24
94273,34,34,25
94274,34,34,26
94302,34,35,10
94303,34,35,11
94304,34,35,12
94305,34,35,13
94311,34,35,19
94312,34,35,20
94313,34,35,21
94314,34,35,22
94315,34,35,23
94316,34,35,24
94317,34,35,25
94318,34,35,26
94325,34,35,33
94326,34,35,34
94327,34,35,35
94346,34,36,10
94347,34,36,11
94348,34,36,12
94349,34,36,13
94350,34,36,14
94355,34,36,19
94356,34,36,20
94357,34,36,21
94358,34,36,22
94359,34,36,23
94360,34,36,24
94361,34,36,25
94362,34,36,26
94367,34,36,31
94368,34,36,32
94369,34,36,33
94370,34,36,34
94371,34,36,35
94390,34,37,10
94391,34,37,11
94392,34,37,12
94393,34,37,13
94394,34,37,14
94395,34,37,15
94399,34,37,19
94400,34,37,20
94401,34,37,21
94402,34,37,22
94403,34,37,23
94404,34,37,24
94405,34,37,25
94406,34,37,26
94407,34,37,27
94410,34,37,30
94411,34,37,31
94412,34,37,32
94413,34,37,33
94414,34,37,34
94415,34,37,35
94434,34,38,10
94435,34,38,11
94436,34,38,12
94437,34,38,13
94438,34,38,14
94439,34,38,15
94442,34,38,18
94443,34,38,19
94444,34,38,20
94445,34,38,21
94446,34,38,22
94447,34,38,23
94448,34,38,24
94449,34,38,25
94450,34,38,26
94451,34,38,27
94454,34,38,30
94455,34,38,31
94456,34,38,32
94457,34,38,33
94458,34,38,34
94459,34,38,35
94479,34,39,11
94480,34,39,12
94481,34,39,13
94482,34,39,14
94483,34,39,15
94484,34,39,16
94485,34,39,17
94486,34,39,18
94487,34,39,19
94488,34,39,20
94489,34,39,21
94490,34,39,22
94491,34,39,23
94492,34,39,24
94493,34,39,25
94494,34,39,26
94495,34,39,27
94496,34,39,28
94497,34,39,29
94498,34,39,30
94499,34,39,31
94500,34,39,32
94501,34,39,33
94525,34,40,13
94526,34,40,14
94527,34,40,15
94528,34,40,16
94529,34,40,17
94530,34,40,18
94531,34,40,19
94532,34,40,20
94533,34,40,21
94534,34,40,22
94535,34,40,23
94536,34,40,24
94537,34,40,25
94538,34,40,26
94539,34,40,27
94540,34,40,28
94541,34,40,29
94542,34,40,30
94543,34,40,31
94544,34,40,32
94545,34,40,33
94548,34,40,36
94549,34,40,37
94550,34,40,38
94571,34,41,15
94572,34,41,16
94573,34,41,17
94574,34,41,18
94575,34,41,19
94576,34,41,20
94577,34,41,21
94578,34,41,22
94579,34,41,23
94580,34,41,24
94581,34,41,25
94582,34,41,26
94583,34,41,27
94584,34,41,28
94585,34,41,29
94586,34,41,30
94592,34,41,36
94593,34,41,37
94594,34,41,38
94616,34,42,16
94617,34,42,17
94618,34,42,18
94619,34,42,19
94620,34,42,20
94621,34,42,21
94624,34,42,24
94625,34,42,25
94626,34,42,26
94627,34,42,27
94628,34,42,28
94629,34,42,29
94630,34,42,30
94636,34,42,36
94637,34,42,37
94638,34,42,38
94659,34,43,15
94660,34,43,16
94661,34,43,17
94662,34,43,18
94663,34,43,19
94664,34,43,20
94669,34,43,25
94670,34,43,26
94671,34,43,27
94672,34,43,28
94673,34,43,29
94674,34,43,30
94703,34,44,15
94704,34,44,16
94705,34,44,17
94706,34,44,18
94707,34,44,19
94714,34,44,26
94715,34,44,27
94716,34,44,28
94717,34,44,29
94718,34,44,30
94741,34,45,9
94742,34,45,10
94743,34,45,11
94744,34,45,12
94745,34,45,13
94746,34,45,14
94747,34,45,15
94748,34,45,16
94749,34,45,17
94750,34,45,18
94751,34,45,19
94758,34,45,26
94759,34,45,27
94760,34,45,28
94761,34,45,29
94762,34,45,30
94763,34,45,31
94764,34,45,32
94765,34,45,33
94766,34,45,34
94767,34,45,35
94785,34,46,9
94786,34,46,10
94787,34,46,11
94788,34,46,12
94789,34,46,13
94790,34,46,14
94791,34,46,15
94792,34,46,16
94793,34,46,17
94794,34,46,18
94795,34,46,19
94796,34,46,20
94797,34,46,21
94800,34,46,24
94801,34,46,25
94802,34,46,26
94803,34,46,27
94804,34,46,28
94805,34,46,29
94806,34,46,30
94807,34,46,31
94808,34,46,32
94809,34,46,33
94810,34,46,34
94811,34,46,35
94812,34,46,36
94829,34,47,9
94830,34,47,10
94831,34,47,11
94832,34,47,12
94833,34,47,13
94834,34,47,14
94835,34,47,15
94836,34,47,16
94837,34,47,17
94838,34,47,18
94839,34,47,19
94840,34,47,20
94841,34,47,21
94843,34,47,23
94844,34,47,24
94845,34,47,25
94846,34,47,26
94847,34,47,27
94848,34,47,28
94849,34,47,29
94850,34,47,30
94851,34,47,31
94852,34,47,32
94853,34,47,33
94854,34,47,34
94855,34,47,35
94856,34,47,36
94874,34,48,10
94875,34,48,11
94876,34,48,12
94877,34,48,13
94878,34,48,14
94879,34,48,15
94880,34,48,16
94881,34,48,17
94882,34,48,18
94883,34,48,19
94884,34,48,20
94885,34,48,21
94887,34,48,23
94888,34,48,24
94889,34,48,25
94890,34,48,26
94891,34,48,27
94892,34,48,28
94893,34,48,29
94894,34,48,30
94895,34,48,31
94896,34,48,32
94897,34,48,33
94898,34,48,34
94899,34,48,35
94900,34,48,36
94920,34,49,12
94921,34,49,13
94922,34,49,14
94923,34,49,15
94924,34,49,16
94925,34,49,17
94926,34,49,18
94927,34,49,19
94928,34,49,20
94929,34,49,21
94931,34,49,23
94932,34,49,24
94933,34,49,25
94934,34,49,26
94935,34,49,27
94936,34,49,28
94937,34,49,29
94938,34,49,30
94939,34,49,31
94940,34,49,32
94941,34,49,33
94964,34,50,12
94965,34,50,13
94966,34,50,14
94967,34,50,15
94968,34,50,16
94969,34,50,17
94970,34,50,18
94971,34,50,19
94972,34,50,20
94976,34,50,24
94977,34,50,25
94978,34,50,26
94979,34,50,27
94980,34,50,28
94981,34,50,29
94982,34,50,30
94983,34,50,31
94984,34,50,32
95009,34,51,13
95010,34,51,14
95011,34,51,15
95012,34,51,16
95013,34,51,17
95014,34,51,18
95015,34,51,19
95016,34,51,20
95017,34,51,21
95020,34,51,24
95021,34,51,25
95022,34,51,26
95023,34,51,27
95024,34,51,28
95025,34,51,29
95026,34,51,30
95027,34,51,31
95028,34,51,32
95053,34,52,13
95054,34,52,14
95055,34,52,15
95056,34,52,16
95057,34,52,17
95058,34,52,18
95059,34,52,19
95060,34,52,20
95061,34,52,21
95064,34,52,24
95065,34,52,25
95066,34,52,26
95067,34,52,27
95068,34,52,28
95069,34,52,29
95070,34,52,30
95071,34,52,31
95072,34,52,32
95097,34,53,13
95098,34,53,14
95099,34,53,15
95101,34,53,17
95102,34,53,18
95103,34,53,19
95104,34,53,20
95105,34,53,21
95108,34,53,24
95109,34,53,25
95110,34,53,26
95111,34,53,27
95112,34,53,28
95113,34,53,29
95114,34,53,30
95115,34,53,31
95116,34,53,32
95144,34,54,16
95145,34,54,17
95146,34,54,18
95147,34,54,19
95148,34,54,20
95152,34,54,24
95153,34,54,25
95154,34,54,26
95155,34,54,27
95156,34,54,28
95157,34,54,29
95158,34,54,30
95159,34,54,31
95160,34,54,32
95188,34,55,16
95189,34,55,17
95190,34,55,18
95191,34,55,19
95192,34,55,20
95202,34,55,30
95203,34,55,31
95204,34,55,32
95232,34,56,16
95233,34,56,17
95234,34,56,18
95235,34,56,19
95236,34,56,20
96908,35,32,20
96909,35,32,21
96910,35,32,22
96911,35,32,23
96912,35,32,24
96913,35,32,25
96952,35,33,20
96953,35,33,21
96954,35,33,22
96955,35,33,23
96956,35,33,24
96957,35,33,25
96958,35,33,26
96959,35,33,27
96996,35,34,20
96997,35,34,21
96998,35,34,22
96999,35,34,23
97000,35,34,24
97001,35,34,25
97002,35,34,26
97003,35,34,27
97030,35,35,10
97031,35,35,11
97032,35,35,12
97039,35,35,19
97040,35,35,20
97041,35,35,21
97042,35,35,22
97043,35,35,23
97044,35,35,24
97045,35,35,25
97046,35,35,26
97047,35,35,27
97053,35,35,33
97054,35,35,34
97055,35,35,35
97056,35,35,36
97074,35,36,10
97075,35,36,11
97076,35,36,12
97077,35,36,13
97083,35,36,19
97084,35,36,20
97085,35,36,21
97086,35,36,22
97087,35,36,23
97088,35,36,24
97089,35,36,25
97090,35,36,26
97091,35,36,27
97096,35,36,32
97097,35,36,33
97098,35,36,34
97099,35,36,35
97100,35,36,36
97118,35,37,10
97119,35,37,11
97120,35,37,12
97121,35,37,13
97122,35,37,14
97127,35,37,19
97128,35,37,20
97129,35,37,21
97130,35,37,22
97131,35,37,23
97132,35,37,24
97133,35,37,25
97134,35,37,26
97135,35,37,27
97139,35,37,31
97140,35,37,32
97141,35,37,33
97142,35,37,34
97143,35,37,35
97144,35,37,36
97162,35,38,10
97163,35,38,11
97164,35,38,12
97165,35,38,13
97166,35,38,14
97167,35,38,15
97170,35,38,18
97171,35,38,19
97172,35,38,20
97173,35,38,21
97174,35,38,22
97175,35,38,23
97176,35,38,24
97177,35,38,25
97178,35,38,26
97179,35,38,27
97182,35,38,30
97183,35,38,31
97184,35,38,32
97185,35,38,33
97186,35,38,34
97187,35,38,35
97207,35,39,11
97208,35,39,12
97209,35,39,13
97210,35,39,14
97211,35,39,15
97212,35,39,16
97213,35,39,17
97214,35,39,18
97215,35,39,19
97216,35,39,20
97217,35,39,21
97218,35,39,22
97219,35,39,23
97220,35,39,24
97221,35,39,25
97222,35,39,26
97223,35,39,27
97224,35,39,28
97225,35,39,29
97226,35,39,30
97227,35,39,31
97228,35,39,32
97229,35,39,33
97252,35,40,12
97253,35,40,13
97254,35,40,14
97255,35,40,15
97256,35,40,16
97257,35,40,17
97258,35,40,18
97259,35,40,19
97260,35,40,20
97261,35,40,21
97262,35,40,22
97263,35,40,23
97264,35,40,24
97265,35,40,25
97266,35,40,26
97267,35,40,27
97268,35,40,28
97269,35,40,29
97270,35,40,30
97271,35,40,31
97272,35,40,32
97273,35,40,33
97274,35,40,34
97298,35,41,14
97299,35,41,15
97300,35,41,16
97301,35,41,17
97302,35,41,18
97303,35,41,19
97304,35,41,20
97305,35,41,21
97306,35,41,22
97307,35,41,23
97308,35,41,24
97309,35,41,25
97310,35,41,26
97311,35,41,27
97312,35,41,28
97313,35,41,29
97314,35,41,30
97315,35,41,31
97316,35,41,32
97317,35,41,33
97318,35,41,34
97343,35,42,15
97344,35,42,16
97345,35,42,17
97346,35,42,18
97347,35,42,19
97348,35,42,20
97349,35,42,21
97352,35,42,24
97353,35,42,25
97354,35,42,26
97355,35,42,27
97356,35,42,28
97357,35,42,29
97358,35,42,30
97359,35,42,31
97360,35,42,32
97361,35,42,33
97362,35,42,34
97387,35,43,15
97388,35,43,16
97389,35,43,17
97390,35,43,18
97391,35,43,19
97399,35,43,27
97400,35,43,28
97401,35,43,29
97402,35,43,30
97431,35,44,15
97432,35,44,16
97433,35,44,17
97434,35,44,18
97443,35,44,27
97444,35,44,28
97445,35,44,29
97446,35,44,30
97469,35,45,9
97470,35,45,10
97471,35,45,11
97472,35,45,12
97473,35,45,13
97474,35,45,14
97475,35,45,15
97476,35,45,16
97477,35,45,17
97478,35,45,18
97487,35,45,27
97488,35,45,28
97489,35,45,29
97490,35,45,30
97491,35,45,31
97492,35,45,32
97493,35,45,33
97494,35,45,34
97495,35,45,35
97513,35,46,9
97514,35,46,10
97515,35,46,11
97516,35,46,12
97517,35,46,13
97518,35,46,14
97519,35,46,15
97520,35,46,16
97521,35,46,17
97522,35,46,18
97523,35,46,19
97524,35,46,20
97525,35,46,21
97528,35,46,24
97529,35,46,25
97530,35,46,26
97531,35,46,27
97532,35,46,28
97533,35,46,29
97534,35,46,30
97535,35,46,31
97536,35,46,32
97537,35,46,33
97538,35,46,34
97539,35,46,35
97540,35,46,36
97557,35,47,9
97558,35,47,10
97559,35,47,11
97560,35,47,12
97561,35,47,13
97562,35,47,14
97563,35,47,15
97564,35,47,16
97565,35,47,17
97566,35,47,18
97567,35,47,19
97568,35,47,20
97569,35,47,21
97571,35,47,23
97572,35,47,24
97573,35,47,25
97574,35,47,26
97575,35,47,27
97576,35,47,28
97577,35,47,29
97578,35,47,30
97579,35,47,31
97580,35,47,32
97581,35,47,33
97582,35,47,34
97583,35,47,35
97584,35,47,36
97602,35,48,10
97603,35,48,11
97604,35,48,12
97605,35,48,13
97606,35,48,14
97607,35,48,15
97608,35,48,16
97609,35,48,17
97610,35,48,18
97611,35,48,19
97612,35,48,20
97613,35,48,21
97615,35,48,23
97616,35,48,24
97617,35,48,25
97618,35,48,26
97619,35,48,27
97620,35,48,28
97621,35,48,29
97622,35,48,30
97623,35,48,31
97624,35,48,32
97625,35,48,33
97626,35,48,34
97627,35,48,35
97628,35,48,36
97648,35,49,12
97649,35,49,13
97650,35,49,14
97651,35,49,15
97652,35,49,16
97653,35,49,17
97654,35,49,18
97655,35,49,19
97656,35,49,20
97657,35,49,21
97659,35,49,23
97660,35,49,24
97661,35,49,25
97662,35,49,26
97663,35,49,27
97664,35,49,28
97665,35,49,29
97666,35,49,30
97667,35,49,31
97668,35,49,32
97669,35,49,33
97692,35,50,12
97693,35,50,13
97694,35,50,14
97695,35,50,15
97696,35,50,16
97697,35,50,17
97698,35,50,18
97699,35,50,19
97700,35,50,20
97705,35,50,25
97706,35,50,26
97707,35,50,27
97708,35,50,28
97709,35,50,29
97710,35,50,30
97711,35,50,31
97712,35,50,32
97737,35,51,13
97738,35,51,14
97739,35,51,15
97740,35,51,16
